Time,RejRate,AcceptRate
17.0,0.0,1.0
34.0,0.0,1.0
51.0,0.0,1.0
68.0,0.0,1.0
85.0,0.0,1.0
88.5,0.166666666667,0.833333333333
105.5,0.142857142857,0.857142857143
122.5,0.125,0.875
126.0,0.222222222222,0.777777777778
143.0,0.2,0.8
160.0,0.181818181818,0.818181818182
177.0,0.166666666667,0.833333333333
180.5,0.230769230769,0.769230769231
197.5,0.214285714286,0.785714285714
201.0,0.266666666667,0.733333333333
218.0,0.25,0.75
221.5,0.294117647059,0.705882352941
238.5,0.277777777778,0.722222222222
242.0,0.315789473684,0.684210526316
245.5,0.35,0.65
249.0,0.380952380952,0.619047619048
252.5,0.409090909091,0.590909090909
269.5,0.391304347826,0.608695652174
286.5,0.375,0.625
303.5,0.36,0.64
307.0,0.384615384615,0.615384615385
310.5,0.407407407407,0.592592592593
327.5,0.392857142857,0.607142857143
331.0,0.413793103448,0.586206896552
348.0,0.4,0.6
365.0,0.387096774194,0.612903225806
382.0,0.375,0.625
399.0,0.363636363636,0.636363636364
402.5,0.382352941176,0.617647058824
419.5,0.371428571429,0.628571428571
423.0,0.388888888889,0.611111111111
440.0,0.378378378378,0.621621621622
457.0,0.368421052632,0.631578947368
474.0,0.358974358974,0.641025641026
491.0,0.35,0.65
494.5,0.365853658537,0.634146341463
511.5,0.357142857143,0.642857142857
528.5,0.348837209302,0.651162790698
545.5,0.340909090909,0.659090909091
562.5,0.333333333333,0.666666666667
579.5,0.326086956522,0.673913043478
596.5,0.31914893617,0.68085106383
613.5,0.3125,0.6875
630.5,0.30612244898,0.69387755102
647.5,0.3,0.7
651.0,0.313725490196,0.686274509804
654.5,0.326923076923,0.673076923077
671.5,0.320754716981,0.679245283019
688.5,0.314814814815,0.685185185185
705.5,0.309090909091,0.690909090909
722.5,0.303571428571,0.696428571429
739.5,0.298245614035,0.701754385965
743.0,0.310344827586,0.689655172414
760.0,0.305084745763,0.694915254237
777.0,0.3,0.7
780.5,0.311475409836,0.688524590164
797.5,0.306451612903,0.693548387097
801.0,0.31746031746,0.68253968254
804.5,0.328125,0.671875
808.0,0.338461538462,0.661538461538
811.5,0.348484848485,0.651515151515
815.0,0.358208955224,0.641791044776
818.5,0.367647058824,0.632352941176
822.0,0.376811594203,0.623188405797
825.5,0.385714285714,0.614285714286
829.0,0.394366197183,0.605633802817
846.0,0.388888888889,0.611111111111
849.5,0.397260273973,0.602739726027
866.5,0.391891891892,0.608108108108
870.0,0.4,0.6
873.5,0.407894736842,0.592105263158
877.0,0.415584415584,0.584415584416
880.5,0.423076923077,0.576923076923
897.5,0.417721518987,0.582278481013
901.0,0.425,0.575
904.5,0.432098765432,0.567901234568
908.0,0.439024390244,0.560975609756
911.5,0.44578313253,0.55421686747
928.5,0.440476190476,0.559523809524
932.0,0.447058823529,0.552941176471
935.5,0.453488372093,0.546511627907
939.0,0.459770114943,0.540229885057
942.5,0.465909090909,0.534090909091
946.0,0.47191011236,0.52808988764
949.5,0.477777777778,0.522222222222
953.0,0.483516483516,0.516483516484
956.5,0.489130434783,0.510869565217
960.0,0.494623655914,0.505376344086
963.5,0.5,0.5
980.5,0.494736842105,0.505263157895
997.5,0.489583333333,0.510416666667
1014.5,0.484536082474,0.515463917526
1031.5,0.479591836735,0.520408163265
1048.5,0.474747474747,0.525252525253
1065.5,0.47,0.53
1069.0,0.475247524752,0.524752475248
1086.0,0.470588235294,0.529411764706
1089.5,0.47572815534,0.52427184466
1106.5,0.471153846154,0.528846153846
1123.5,0.466666666667,0.533333333333
1127.0,0.471698113208,0.528301886792
1130.5,0.476635514019,0.523364485981
1147.5,0.472222222222,0.527777777778
1164.5,0.467889908257,0.532110091743
1181.5,0.463636363636,0.536363636364
1185.0,0.468468468468,0.531531531532
1188.5,0.473214285714,0.526785714286
