Time,RejRate,AcceptRate
127.666666667,0.0,1.0
138.143199,0.5,0.5
265.809865667,0.333333333333,0.666666666667
393.476532333,0.25,0.75
403.953064667,0.4,0.6
531.619731333,0.333333333333,0.666666666667
659.286398,0.285714285714,0.714285714286
786.953064667,0.25,0.75
914.619731333,0.222222222222,0.777777777778
1042.286398,0.2,0.8
1169.95306467,0.181818181818,0.818181818182
1297.61973133,0.166666666667,0.833333333333
1308.09626367,0.230769230769,0.769230769231
1435.76293033,0.214285714286,0.785714285714
1563.429597,0.2,0.8
1691.09626367,0.1875,0.8125
1701.572796,0.235294117647,0.764705882353
1712.04932833,0.277777777778,0.722222222222
1839.715995,0.263157894737,0.736842105263
1850.19252733,0.3,0.7
1977.859194,0.285714285714,0.714285714286
2105.52586067,0.272727272727,0.727272727273
2233.19252733,0.260869565217,0.739130434783
2243.66905967,0.291666666667,0.708333333333
2371.33572633,0.28,0.72
2381.81225867,0.307692307692,0.692307692308
2392.288791,0.333333333333,0.666666666667
2519.95545767,0.321428571429,0.678571428571
2530.43199,0.344827586207,0.655172413793
2540.90852233,0.366666666667,0.633333333333
2551.38505467,0.387096774194,0.612903225806
2561.861587,0.40625,0.59375
2572.33811933,0.424242424242,0.575757575758
2582.81465167,0.441176470588,0.558823529412
2593.291184,0.457142857143,0.542857142857
2603.76771633,0.472222222222,0.527777777778
2614.24424867,0.486486486486,0.513513513514
2624.720781,0.5,0.5
2635.19731333,0.512820512821,0.487179487179
2645.67384567,0.525,0.475
2656.150378,0.536585365854,0.463414634146
2666.62691033,0.547619047619,0.452380952381
2677.10344267,0.558139534884,0.441860465116
2687.579975,0.568181818182,0.431818181818
2698.05650733,0.577777777778,0.422222222222
2708.53303967,0.586956521739,0.413043478261
2719.009572,0.595744680851,0.404255319149
2729.48610433,0.604166666667,0.395833333333
2739.96263667,0.612244897959,0.387755102041
2750.439169,0.62,0.38
2760.91570133,0.627450980392,0.372549019608
2771.39223367,0.634615384615,0.365384615385
2781.868766,0.641509433962,0.358490566038
2792.34529833,0.648148148148,0.351851851852
2802.82183067,0.654545454545,0.345454545455
2813.298363,0.660714285714,0.339285714286
2940.96502967,0.649122807018,0.350877192982
2951.441562,0.655172413793,0.344827586207
2961.91809433,0.661016949153,0.338983050847
2972.39462667,0.666666666667,0.333333333333
2982.871159,0.672131147541,0.327868852459
2993.34769133,0.677419354839,0.322580645161
3003.82422367,0.68253968254,0.31746031746
3014.300756,0.6875,0.3125
3024.77728833,0.692307692308,0.307692307692
3035.25382067,0.69696969697,0.30303030303
3045.730353,0.701492537313,0.298507462687
3056.20688533,0.705882352941,0.294117647059
3066.68341767,0.710144927536,0.289855072464
3077.15995,0.714285714286,0.285714285714
3087.63648233,0.718309859155,0.281690140845
3098.11301467,0.722222222222,0.277777777778
3108.589547,0.72602739726,0.27397260274
3236.25621367,0.716216216216,0.283783783784
3246.732746,0.72,0.28
3257.20927833,0.723684210526,0.276315789474
3384.875945,0.714285714286,0.285714285714
3512.54261167,0.705128205128,0.294871794872
3640.20927833,0.696202531646,0.303797468354
3767.875945,0.6875,0.3125
3895.54261167,0.679012345679,0.320987654321
3906.019144,0.682926829268,0.317073170732
3916.49567633,0.686746987952,0.313253012048
4044.162343,0.678571428571,0.321428571429
4171.82900967,0.670588235294,0.329411764706
4299.49567633,0.662790697674,0.337209302326
4427.162343,0.655172413793,0.344827586207
4554.82900967,0.647727272727,0.352272727273
4682.49567633,0.640449438202,0.359550561798
4692.97220867,0.644444444444,0.355555555556
4820.63887533,0.637362637363,0.362637362637
4831.11540767,0.641304347826,0.358695652174
4841.59194,0.645161290323,0.354838709677
4852.06847233,0.648936170213,0.351063829787
4979.735139,0.642105263158,0.357894736842
5107.40180567,0.635416666667,0.364583333333
5235.06847233,0.628865979381,0.371134020619
5362.735139,0.622448979592,0.377551020408
5373.21167133,0.626262626263,0.373737373737
5383.68820367,0.63,0.37
5394.164736,0.633663366337,0.366336633663
5404.64126833,0.637254901961,0.362745098039
5532.307935,0.631067961165,0.368932038835
5542.78446733,0.634615384615,0.365384615385
5553.26099967,0.638095238095,0.361904761905
5680.92766633,0.632075471698,0.367924528302
5808.594333,0.626168224299,0.373831775701
5819.07086533,0.62962962963,0.37037037037
5946.737532,0.623853211009,0.376146788991
5957.21406433,0.627272727273,0.372727272727
5967.69059667,0.630630630631,0.369369369369
5978.167129,0.633928571429,0.366071428571
6105.83379567,0.628318584071,0.371681415929
6116.310328,0.631578947368,0.368421052632
6126.78686033,0.634782608696,0.365217391304
6137.26339267,0.637931034483,0.362068965517
6147.739925,0.641025641026,0.358974358974
6158.21645733,0.64406779661,0.35593220339
6168.69298967,0.647058823529,0.352941176471
6179.169522,0.65,0.35
6189.64605433,0.652892561983,0.347107438017
6200.12258667,0.655737704918,0.344262295082
6327.78925333,0.650406504065,0.349593495935
6455.45592,0.645161290323,0.354838709677
6465.93245233,0.648,0.352
6476.40898467,0.650793650794,0.349206349206
6604.07565133,0.645669291339,0.354330708661
6731.742318,0.640625,0.359375
6859.40898467,0.635658914729,0.364341085271
6987.07565133,0.630769230769,0.369230769231
7114.742318,0.625954198473,0.374045801527
7125.21885033,0.628787878788,0.371212121212
7252.885517,0.624060150376,0.375939849624
7263.36204933,0.626865671642,0.373134328358
7391.028716,0.622222222222,0.377777777778
7401.50524833,0.625,0.375
7411.98178067,0.627737226277,0.372262773723
7422.458313,0.630434782609,0.369565217391
7432.93484533,0.63309352518,0.36690647482
7443.41137767,0.635714285714,0.364285714286
