Time,RejRate,AcceptRate
287.996,0.0,1.0
265.199,0.0,1.0
114.849,0.0,1.0
279.488,0.0,1.0
220.81,0.375,0.625
290.148,0.375,0.625
266.811,0.375,0.625
287.953,0.375,0.625
0.063,0.444444444444,0.555555555556
300.145,0.4,0.6
218.272,0.363636363636,0.636363636364
124.522,0.333333333333,0.666666666667
303.366,0.428571428571,0.571428571429
288.031,0.428571428571,0.571428571429
289.893,0.466666666667,0.533333333333
30.828,0.5,0.5
267.303,0.529411764706,0.470588235294
288.032,0.555555555556,0.444444444444
299.63,0.6,0.4
287.772,0.6,0.4
288.36,0.571428571429,0.428571428571
296.753,0.590909090909,0.409090909091
285.091,0.565217391304,0.434782608696
279.553,0.541666666667,0.458333333333
147.335,0.5,0.5
299.636,0.5,0.5
266.093,0.481481481481,0.518518518519
302.895,0.464285714286,0.535714285714
140.106,0.448275862069,0.551724137931
194.471,0.466666666667,0.533333333333
311.926,0.46875,0.53125
308.404,0.46875,0.53125
310.042,0.484848484848,0.515151515152
310.275,0.5,0.5
288.395,0.5,0.5
279.559,0.5,0.5
297.951,0.5,0.5
288.368,0.5,0.5
297.639,0.512820512821,0.487179487179
283.468,0.5,0.5
305.151,0.512195121951,0.487804878049
312.238,0.52380952381,0.47619047619
16.371,0.53488372093,0.46511627907
292.958,0.522727272727,0.477272727273
0.0,0.533333333333,0.466666666667
293.049,0.54347826087,0.45652173913
297.777,0.553191489362,0.446808510638
294.99,0.5625,0.4375
294.901,0.571428571429,0.428571428571
129.626,0.58,0.42
302.916,0.588235294118,0.411764705882
294.626,0.596153846154,0.403846153846
284.751,0.592592592593,0.407407407407
294.658,0.592592592593,0.407407407407
308.355,0.581818181818,0.418181818182
287.987,0.589285714286,0.410714285714
291.478,0.568965517241,0.431034482759
308.883,0.568965517241,0.431034482759
79.958,0.576271186441,0.423728813559
311.735,0.566666666667,0.433333333333
84.733,0.573770491803,0.44262295082
293.816,0.564516129032,0.435483870968
50.797,0.555555555556,0.444444444444
284.399,0.546875,0.453125
293.552,0.538461538462,0.461538461538
295.046,0.530303030303,0.469696969697
264.995,0.537313432836,0.462686567164
265.189,0.557142857143,0.442857142857
290.525,0.557142857143,0.442857142857
290.132,0.557142857143,0.442857142857
315.972,0.56338028169,0.43661971831
313.409,0.547945205479,0.452054794521
317.687,0.547945205479,0.452054794521
314.581,0.554054054054,0.445945945946
322.946,0.56,0.44
321.227,0.565789473684,0.434210526316
322.535,0.571428571429,0.428571428571
322.96,0.576923076923,0.423076923077
322.9,0.582278481013,0.417721518987
320.021,0.575,0.425
330.021,0.585365853659,0.414634146341
339.846,0.585365853659,0.414634146341
328.36,0.590361445783,0.409638554217
331.352,0.595238095238,0.404761904762
324.955,0.6,0.4
330.316,0.609195402299,0.390804597701
323.38,0.609195402299,0.390804597701
324.427,0.613636363636,0.386363636364
337.642,0.61797752809,0.38202247191
337.78,0.622222222222,0.377777777778
324.405,0.626373626374,0.373626373626
327.21,0.630434782609,0.369565217391
346.673,0.634408602151,0.365591397849
352.646,0.642105263158,0.357894736842
352.811,0.642105263158,0.357894736842
354.556,0.645833333333,0.354166666667
358.051,0.649484536082,0.350515463918
353.473,0.65306122449,0.34693877551
354.384,0.646464646465,0.353535353535
367.995,0.64,0.36
402.629,0.647058823529,0.352941176471
402.436,0.647058823529,0.352941176471
403.07,0.650485436893,0.349514563107
403.077,0.653846153846,0.346153846154
402.979,0.657142857143,0.342857142857
405.009,0.669811320755,0.339622641509
405.061,0.663551401869,0.336448598131
407.572,0.666666666667,0.333333333333
407.559,0.660550458716,0.339449541284
407.807,0.663636363636,0.336363636364
407.943,0.666666666667,0.333333333333
407.932,0.669642857143,0.330357142857
407.924,0.672566371681,0.327433628319
408.002,0.678260869565,0.321739130435
407.834,0.678260869565,0.321739130435
407.559,0.681034482759,0.318965517241
407.454,0.683760683761,0.316239316239
407.545,0.669421487603,0.330578512397
404.443,0.669421487603,0.330578512397
407.726,0.669421487603,0.330578512397
407.485,0.669421487603,0.330578512397
407.89,0.66393442623,0.33606557377
407.912,0.658536585366,0.341463414634
407.725,0.653225806452,0.346774193548
407.69,0.648,0.352
407.514,0.653543307087,0.346456692913
408.023,0.653543307087,0.346456692913
408.532,0.6484375,0.3515625
408.579,0.651162790698,0.348837209302
409.391,0.646153846154,0.353846153846
408.407,0.648854961832,0.351145038168
409.405,0.646616541353,0.353383458647
408.099,0.646616541353,0.353383458647
410.383,0.651851851852,0.348148148148
408.955,0.651851851852,0.348148148148
408.124,0.654411764706,0.345588235294
408.331,0.656934306569,0.343065693431
409.528,0.659420289855,0.340579710145
408.16,0.661870503597,0.338129496403
408.411,0.664285714286,0.335714285714
409.499,0.666666666667,0.333333333333
408.851,0.669014084507,0.330985915493
408.534,0.664335664336,0.335664335664
409.977,0.666666666667,0.333333333333
408.22,0.662068965517,0.337931034483
409.451,0.664383561644,0.335616438356
427.941,0.666666666667,0.333333333333
427.962,0.668918918919,0.331081081081
427.64,0.671140939597,0.328859060403
433.004,0.675496688742,0.324503311258
429.534,0.675496688742,0.324503311258
428.74,0.671052631579,0.328947368421
438.607,0.662337662338,0.337662337662
433.488,0.662337662338,0.337662337662
428.452,0.664516129032,0.335483870968
428.886,0.660256410256,0.339743589744
442.778,0.656050955414,0.343949044586
428.485,0.651898734177,0.348101265823
429.527,0.654088050314,0.345911949686
432.897,0.65,0.35
437.396,0.652173913043,0.347826086957
432.578,0.648148148148,0.351851851852
444.378,0.646341463415,0.353658536585
443.988,0.646341463415,0.353658536585
