Time,RejRate,AcceptRate
17.0,0.0,1.0
18.8,0.0,1.0
35.8,0.0,1.0
52.8,0.0,1.0
69.8,0.0,1.0
86.8,0.0,1.0
103.8,0.0,1.0
120.8,0.0,1.0
137.8,0.0,1.0
154.8,0.0,1.0
171.8,0.0,1.0
188.8,0.0,1.0
205.8,0.0,1.0
222.8,0.0,1.0
226.8,0.0666666666667,0.933333333333
243.8,0.0625,0.9375
260.8,0.0588235294118,0.941176470588
264.8,0.111111111111,0.888888888889
281.8,0.105263157895,0.894736842105
285.8,0.15,0.85
289.8,0.190476190476,0.809523809524
291.6,0.181818181818,0.818181818182
308.6,0.173913043478,0.826086956522
310.4,0.166666666667,0.833333333333
327.4,0.16,0.84
344.4,0.153846153846,0.846153846154
361.4,0.148148148148,0.851851851852
365.4,0.178571428571,0.821428571429
369.4,0.206896551724,0.793103448276
386.4,0.2,0.8
403.4,0.193548387097,0.806451612903
420.4,0.1875,0.8125
422.2,0.181818181818,0.818181818182
424.0,0.176470588235,0.823529411765
441.0,0.171428571429,0.828571428571
458.0,0.166666666667,0.833333333333
475.0,0.162162162162,0.837837837838
476.8,0.157894736842,0.842105263158
493.8,0.153846153846,0.846153846154
510.8,0.15,0.85
527.8,0.146341463415,0.853658536585
544.8,0.142857142857,0.857142857143
561.8,0.139534883721,0.860465116279
578.8,0.136363636364,0.863636363636
595.8,0.133333333333,0.866666666667
612.8,0.130434782609,0.869565217391
629.8,0.127659574468,0.872340425532
646.8,0.125,0.875
663.8,0.122448979592,0.877551020408
665.6,0.12,0.88
682.6,0.117647058824,0.882352941176
699.6,0.115384615385,0.884615384615
716.6,0.11320754717,0.88679245283
733.6,0.111111111111,0.888888888889
750.6,0.109090909091,0.890909090909
767.6,0.107142857143,0.892857142857
784.6,0.105263157895,0.894736842105
801.6,0.103448275862,0.896551724138
818.6,0.101694915254,0.898305084746
835.6,0.1,0.9
852.6,0.0983606557377,0.901639344262
869.6,0.0967741935484,0.903225806452
886.6,0.0952380952381,0.904761904762
903.6,0.09375,0.90625
920.6,0.0923076923077,0.907692307692
937.6,0.0909090909091,0.909090909091
941.6,0.10447761194,0.89552238806
945.6,0.117647058824,0.882352941176
962.6,0.115942028986,0.884057971014
966.6,0.128571428571,0.871428571429
968.4,0.12676056338,0.87323943662
985.4,0.125,0.875
1002.4,0.123287671233,0.876712328767
1006.4,0.135135135135,0.864864864865
1008.2,0.133333333333,0.866666666667
1025.2,0.131578947368,0.868421052632
1042.2,0.12987012987,0.87012987013
1044.0,0.128205128205,0.871794871795
1061.0,0.126582278481,0.873417721519
1078.0,0.125,0.875
1095.0,0.123456790123,0.876543209877
1112.0,0.121951219512,0.878048780488
1129.0,0.120481927711,0.879518072289
1146.0,0.119047619048,0.880952380952
1163.0,0.117647058824,0.882352941176
1180.0,0.116279069767,0.883720930233
1197.0,0.114942528736,0.885057471264
1214.0,0.113636363636,0.886363636364
1231.0,0.112359550562,0.887640449438
