Time,std
6815.0,0.458257569496
6832.0,0.4
6836.0,0.4
6853.0,0.3
6870.0,0.4472135955
6887.0,0.538516480713
6904.0,0.4
6921.0,0.458257569496
6925.0,0.458257569496
6942.0,0.489897948557
6946.0,0.489897948557
6950.0,0.489897948557
6954.0,0.489897948557
6971.0,0.5
6975.0,0.5
6979.0,0.5
6983.0,0.5
7000.0,0.489897948557
7017.0,0.458257569496
7034.0,0.4
7051.0,0.538516480713
7068.0,0.632455532034
7085.0,0.7
7089.0,0.7
7106.0,0.6
7123.0,0.640312423743
7127.0,0.640312423743
7144.0,0.663324958071
7161.0,0.67082039325
7165.0,0.67082039325
7182.0,0.489897948557
7186.0,0.489897948557
7190.0,0.489897948557
7194.0,0.489897948557
7211.0,0.458257569496
7215.0,0.458257569496
7219.0,0.458257569496
7223.0,0.458257569496
7240.0,0.4
7244.0,0.4
7248.0,0.4
7252.0,0.4
7256.0,0.4
7260.0,0.4
7264.0,0.4
7268.0,0.4
7272.0,0.4
7276.0,0.4
7280.0,0.4
7284.0,0.4
7288.0,0.4
7292.0,0.4
7296.0,0.4
7313.0,0.3
7330.0,0.4472135955
7347.0,0.538516480713
7364.0,0.6
7381.0,0.640312423743
7385.0,0.640312423743
7402.0,0.489897948557
7419.0,0.5
7436.0,0.663324958071
7440.0,0.663324958071
7457.0,0.781024967591
7474.0,0.871779788708
7491.0,0.830662386292
7508.0,0.774596669241
7512.0,0.774596669241
7529.0,0.830662386292
7546.0,0.748331477355
7563.0,0.640312423743
7580.0,0.663324958071
7584.0,0.663324958071
7588.0,0.663324958071
7605.0,0.67082039325
7609.0,0.67082039325
7613.0,0.67082039325
7630.0,0.663324958071
7634.0,0.663324958071
7651.0,0.458257569496
7655.0,0.458257569496
7659.0,0.458257569496
7663.0,0.458257569496
7680.0,0.4
7697.0,0.3
7714.0,0.4472135955
7731.0,0.538516480713
7735.0,0.538516480713
7739.0,0.538516480713
7756.0,0.6
7773.0,0.640312423743
7777.0,0.640312423743
7781.0,0.640312423743
7798.0,0.663324958071
7802.0,0.663324958071
7819.0,0.67082039325
7823.0,0.67082039325
7827.0,0.67082039325
7831.0,0.67082039325
7835.0,0.67082039325
7839.0,0.67082039325
7856.0,0.489897948557
7860.0,0.489897948557
7877.0,0.458257569496
7881.0,0.458257569496
7885.0,0.458257569496
7902.0,0.4
7906.0,0.4
7910.0,0.4
7914.0,0.4
7918.0,0.4
7922.0,0.4
7926.0,0.4
7930.0,0.4
7934.0,0.4
7938.0,0.4
7955.0,0.3
7972.0,0.4472135955
7976.0,0.4472135955
7993.0,0.538516480713
8010.0,0.6
8027.0,0.458257569496
8044.0,0.489897948557
8061.0,0.5
8078.0,0.489897948557
8095.0,0.640312423743
8112.0,0.6
8129.0,0.7
8133.0,0.7
8137.0,0.7
8154.0,0.632455532034
8171.0,0.7
8188.0,0.748331477355
8192.0,0.748331477355
8196.0,0.748331477355
8213.0,0.640312423743
8230.0,0.663324958071
8234.0,0.663324958071
8238.0,0.663324958071
8255.0,0.5
8259.0,0.5
8263.0,0.5
8267.0,0.5
8284.0,0.489897948557
8301.0,0.458257569496
8305.0,0.458257569496
8322.0,0.4
8326.0,0.4
8330.0,0.4
8334.0,0.4
8338.0,0.4
8342.0,0.4
8346.0,0.4
8350.0,0.4
8354.0,0.4
8358.0,0.4
8362.0,0.4
8366.0,0.4
8370.0,0.4
8374.0,0.4
8378.0,0.4
8382.0,0.4
8386.0,0.4
8390.0,0.4
8394.0,0.4
8411.0,0.3
8428.0,0.0
8445.0,0.3
8462.0,0.4
8466.0,0.4
8483.0,0.458257569496
8500.0,0.489897948557
8504.0,0.489897948557
8521.0,0.5
8538.0,0.489897948557
8555.0,0.640312423743
8572.0,0.6
8576.0,0.6
8593.0,0.538516480713
8597.0,0.538516480713
8614.0,0.632455532034
8631.0,0.7
8635.0,0.7
8639.0,0.7
8656.0,0.748331477355
8673.0,0.640312423743
8677.0,0.640312423743
8694.0,0.663324958071
8698.0,0.663324958071
8702.0,0.663324958071
8719.0,0.5
8723.0,0.5
8727.0,0.5
8744.0,0.489897948557
8748.0,0.489897948557
8752.0,0.489897948557
8756.0,0.489897948557
8760.0,0.489897948557
8764.0,0.489897948557
8768.0,0.489897948557
8772.0,0.489897948557
8776.0,0.489897948557
8793.0,0.458257569496
8810.0,0.6
8814.0,0.6
