Time,RejRate,AcceptRate
9.0,0.0,1.0
18.0,0.0,1.0
22.0,0.333333333333,0.666666666667
31.0,0.25,0.75
40.0,0.2,0.8
49.0,0.166666666667,0.833333333333
58.0,0.142857142857,0.857142857143
67.0,0.125,0.875
76.0,0.111111111111,0.888888888889
85.0,0.1,0.9
89.0,0.181818181818,0.818181818182
93.0,0.25,0.75
97.0,0.307692307692,0.692307692308
101.0,0.357142857143,0.642857142857
105.0,0.4,0.6
109.0,0.4375,0.5625
113.0,0.470588235294,0.529411764706
117.0,0.5,0.5
121.0,0.526315789474,0.473684210526
125.0,0.55,0.45
129.0,0.571428571429,0.428571428571
133.0,0.590909090909,0.409090909091
137.0,0.608695652174,0.391304347826
141.0,0.625,0.375
145.0,0.64,0.36
149.0,0.653846153846,0.346153846154
153.0,0.666666666667,0.333333333333
157.0,0.678571428571,0.321428571429
161.0,0.689655172414,0.310344827586
165.0,0.7,0.3
169.0,0.709677419355,0.290322580645
173.0,0.71875,0.28125
182.0,0.69696969697,0.30303030303
191.0,0.676470588235,0.323529411765
200.0,0.657142857143,0.342857142857
209.0,0.638888888889,0.361111111111
218.0,0.621621621622,0.378378378378
227.0,0.605263157895,0.394736842105
236.0,0.589743589744,0.410256410256
245.0,0.575,0.425
254.0,0.560975609756,0.439024390244
258.0,0.571428571429,0.428571428571
267.0,0.558139534884,0.441860465116
276.0,0.545454545455,0.454545454545
285.0,0.533333333333,0.466666666667
289.0,0.54347826087,0.45652173913
298.0,0.531914893617,0.468085106383
302.0,0.541666666667,0.458333333333
311.0,0.530612244898,0.469387755102
315.0,0.54,0.46
319.0,0.549019607843,0.450980392157
323.0,0.557692307692,0.442307692308
332.0,0.547169811321,0.452830188679
341.0,0.537037037037,0.462962962963
345.0,0.545454545455,0.454545454545
349.0,0.553571428571,0.446428571429
353.0,0.561403508772,0.438596491228
357.0,0.568965517241,0.431034482759
361.0,0.576271186441,0.423728813559
370.0,0.566666666667,0.433333333333
374.0,0.573770491803,0.426229508197
378.0,0.58064516129,0.41935483871
382.0,0.587301587302,0.412698412698
391.0,0.578125,0.421875
400.0,0.569230769231,0.430769230769
404.0,0.575757575758,0.424242424242
408.0,0.582089552239,0.417910447761
412.0,0.588235294118,0.411764705882
416.0,0.594202898551,0.405797101449
420.0,0.6,0.4
429.0,0.591549295775,0.408450704225
433.0,0.597222222222,0.402777777778
437.0,0.602739726027,0.397260273973
441.0,0.608108108108,0.391891891892
445.0,0.613333333333,0.386666666667
454.0,0.605263157895,0.394736842105
463.0,0.597402597403,0.402597402597
472.0,0.589743589744,0.410256410256
481.0,0.582278481013,0.417721518987
485.0,0.5875,0.4125
494.0,0.58024691358,0.41975308642
503.0,0.573170731707,0.426829268293
507.0,0.578313253012,0.421686746988
516.0,0.571428571429,0.428571428571
520.0,0.576470588235,0.423529411765
529.0,0.56976744186,0.43023255814
538.0,0.563218390805,0.436781609195
547.0,0.556818181818,0.443181818182
556.0,0.550561797753,0.449438202247
565.0,0.544444444444,0.455555555556
574.0,0.538461538462,0.461538461538
583.0,0.532608695652,0.467391304348
587.0,0.537634408602,0.462365591398
591.0,0.542553191489,0.457446808511
595.0,0.547368421053,0.452631578947
604.0,0.541666666667,0.458333333333
608.0,0.546391752577,0.453608247423
617.0,0.540816326531,0.459183673469
621.0,0.545454545455,0.454545454545
625.0,0.55,0.45
634.0,0.544554455446,0.455445544554
638.0,0.549019607843,0.450980392157
642.0,0.553398058252,0.446601941748
651.0,0.548076923077,0.451923076923
660.0,0.542857142857,0.457142857143
664.0,0.547169811321,0.452830188679
668.0,0.551401869159,0.448598130841
672.0,0.555555555556,0.444444444444
676.0,0.559633027523,0.440366972477
680.0,0.563636363636,0.436363636364
684.0,0.567567567568,0.432432432432
688.0,0.571428571429,0.428571428571
692.0,0.575221238938,0.424778761062
696.0,0.578947368421,0.421052631579
700.0,0.582608695652,0.417391304348
704.0,0.586206896552,0.413793103448
708.0,0.589743589744,0.410256410256
712.0,0.593220338983,0.406779661017
716.0,0.596638655462,0.403361344538
720.0,0.6,0.4
724.0,0.603305785124,0.396694214876
733.0,0.598360655738,0.401639344262
742.0,0.593495934959,0.406504065041
746.0,0.596774193548,0.403225806452
750.0,0.6,0.4
759.0,0.595238095238,0.404761904762
763.0,0.59842519685,0.40157480315
767.0,0.6015625,0.3984375
771.0,0.604651162791,0.395348837209
775.0,0.607692307692,0.392307692308
784.0,0.603053435115,0.396946564885
788.0,0.606060606061,0.393939393939
797.0,0.601503759398,0.398496240602
806.0,0.597014925373,0.402985074627
810.0,0.6,0.4
819.0,0.595588235294,0.404411764706
828.0,0.591240875912,0.408759124088
837.0,0.586956521739,0.413043478261
841.0,0.589928057554,0.410071942446
845.0,0.592857142857,0.407142857143
854.0,0.58865248227,0.41134751773
858.0,0.591549295775,0.408450704225
862.0,0.594405594406,0.405594405594
866.0,0.597222222222,0.402777777778
870.0,0.6,0.4
874.0,0.602739726027,0.397260273973
878.0,0.605442176871,0.394557823129
882.0,0.608108108108,0.391891891892
886.0,0.610738255034,0.389261744966
890.0,0.613333333333,0.386666666667
894.0,0.615894039735,0.384105960265
903.0,0.611842105263,0.388157894737
912.0,0.607843137255,0.392156862745
921.0,0.603896103896,0.396103896104
930.0,0.6,0.4
934.0,0.602564102564,0.397435897436
943.0,0.59872611465,0.40127388535
947.0,0.601265822785,0.398734177215
951.0,0.603773584906,0.396226415094
960.0,0.6,0.4
969.0,0.596273291925,0.403726708075
973.0,0.598765432099,0.401234567901
977.0,0.601226993865,0.398773006135
986.0,0.59756097561,0.40243902439
995.0,0.593939393939,0.406060606061
1004.0,0.590361445783,0.409638554217
1008.0,0.592814371257,0.407185628743
1012.0,0.595238095238,0.404761904762
1016.0,0.597633136095,0.402366863905
1025.0,0.594117647059,0.405882352941
1034.0,0.590643274854,0.409356725146
1043.0,0.587209302326,0.412790697674
1047.0,0.589595375723,0.410404624277
1056.0,0.586206896552,0.413793103448
1065.0,0.582857142857,0.417142857143
1074.0,0.579545454545,0.420454545455
1083.0,0.576271186441,0.423728813559
1092.0,0.573033707865,0.426966292135
1101.0,0.569832402235,0.430167597765
