Time,RejRate,AcceptRate
17.0,0.0,1.0
34.0,0.0,1.0
51.0,0.0,1.0
68.0,0.0,1.0
85.0,0.0,1.0
102.0,0.0,1.0
119.0,0.0,1.0
123.0,0.125,0.875
140.0,0.111111111111,0.888888888889
157.0,0.1,0.9
174.0,0.0909090909091,0.909090909091
191.0,0.0833333333333,0.916666666667
208.0,0.0769230769231,0.923076923077
225.0,0.0714285714286,0.928571428571
242.0,0.0666666666667,0.933333333333
259.0,0.0625,0.9375
276.0,0.0588235294118,0.941176470588
293.0,0.0555555555556,0.944444444444
310.0,0.0526315789474,0.947368421053
327.0,0.05,0.95
331.0,0.0952380952381,0.904761904762
348.0,0.0909090909091,0.909090909091
365.0,0.0869565217391,0.913043478261
382.0,0.0833333333333,0.916666666667
399.0,0.08,0.92
403.0,0.115384615385,0.884615384615
407.0,0.148148148148,0.851851851852
424.0,0.142857142857,0.857142857143
441.0,0.137931034483,0.862068965517
458.0,0.133333333333,0.866666666667
462.0,0.161290322581,0.838709677419
466.0,0.1875,0.8125
470.0,0.212121212121,0.787878787879
487.0,0.205882352941,0.794117647059
491.0,0.228571428571,0.771428571429
495.0,0.25,0.75
499.0,0.27027027027,0.72972972973
503.0,0.289473684211,0.710526315789
520.0,0.282051282051,0.717948717949
524.0,0.3,0.7
528.0,0.317073170732,0.682926829268
532.0,0.333333333333,0.666666666667
536.0,0.348837209302,0.651162790698
540.0,0.363636363636,0.636363636364
544.0,0.377777777778,0.622222222222
548.0,0.391304347826,0.608695652174
552.0,0.404255319149,0.595744680851
556.0,0.416666666667,0.583333333333
573.0,0.408163265306,0.591836734694
577.0,0.42,0.58
594.0,0.411764705882,0.588235294118
598.0,0.423076923077,0.576923076923
602.0,0.433962264151,0.566037735849
606.0,0.444444444444,0.555555555556
623.0,0.436363636364,0.563636363636
640.0,0.428571428571,0.571428571429
644.0,0.438596491228,0.561403508772
648.0,0.448275862069,0.551724137931
652.0,0.457627118644,0.542372881356
656.0,0.466666666667,0.533333333333
660.0,0.475409836066,0.524590163934
677.0,0.467741935484,0.532258064516
681.0,0.47619047619,0.52380952381
685.0,0.484375,0.515625
689.0,0.492307692308,0.507692307692
706.0,0.484848484848,0.515151515152
723.0,0.477611940299,0.522388059701
727.0,0.485294117647,0.514705882353
731.0,0.492753623188,0.507246376812
735.0,0.5,0.5
739.0,0.507042253521,0.492957746479
743.0,0.513888888889,0.486111111111
747.0,0.520547945205,0.479452054795
751.0,0.527027027027,0.472972972973
755.0,0.533333333333,0.466666666667
759.0,0.539473684211,0.460526315789
763.0,0.545454545455,0.454545454545
767.0,0.551282051282,0.448717948718
771.0,0.556962025316,0.443037974684
775.0,0.5625,0.4375
779.0,0.567901234568,0.432098765432
783.0,0.573170731707,0.426829268293
800.0,0.566265060241,0.433734939759
804.0,0.571428571429,0.428571428571
808.0,0.576470588235,0.423529411765
812.0,0.581395348837,0.418604651163
829.0,0.574712643678,0.425287356322
833.0,0.579545454545,0.420454545455
837.0,0.584269662921,0.415730337079
841.0,0.588888888889,0.411111111111
845.0,0.593406593407,0.406593406593
849.0,0.597826086957,0.402173913043
853.0,0.602150537634,0.397849462366
857.0,0.606382978723,0.393617021277
861.0,0.610526315789,0.389473684211
865.0,0.614583333333,0.385416666667
869.0,0.618556701031,0.381443298969
873.0,0.622448979592,0.377551020408
877.0,0.626262626263,0.373737373737
881.0,0.63,0.37
885.0,0.633663366337,0.366336633663
889.0,0.637254901961,0.362745098039
893.0,0.640776699029,0.359223300971
897.0,0.644230769231,0.355769230769
901.0,0.647619047619,0.352380952381
905.0,0.650943396226,0.349056603774
909.0,0.654205607477,0.345794392523
913.0,0.657407407407,0.342592592593
917.0,0.660550458716,0.339449541284
921.0,0.663636363636,0.336363636364
925.0,0.666666666667,0.333333333333
