Time,std
27.6666666667,0.3
55.3333333333,0.4
60.0,0.4
87.6666666667,0.458257569496
115.333333333,0.489897948557
143.0,0.5
170.666666667,0.489897948557
175.333333333,0.489897948557
203.0,0.458257569496
207.666666667,0.458257569496
212.333333333,0.458257569496
240.0,0.4
244.666666667,0.4
249.333333333,0.4
254.0,0.4
258.666666667,0.4
263.333333333,0.4
268.0,0.4
272.666666667,0.4
277.333333333,0.4
305.0,0.3
332.666666667,0.4472135955
360.333333333,0.538516480713
388.0,0.4
415.666666667,0.458257569496
443.333333333,0.489897948557
448.0,0.489897948557
452.666666667,0.489897948557
457.333333333,0.489897948557
462.0,0.489897948557
489.666666667,0.5
517.333333333,0.663324958071
545.0,0.640312423743
572.666666667,0.748331477355
600.333333333,0.7
628.0,0.632455532034
655.666666667,0.7
683.333333333,0.6
711.0,0.640312423743
738.666666667,0.489897948557
766.333333333,0.5
771.0,0.5
775.666666667,0.5
780.333333333,0.5
808.0,0.489897948557
835.666666667,0.640312423743
863.333333333,0.748331477355
891.0,0.830662386292
918.666666667,0.774596669241
946.333333333,0.7
951.0,0.7
978.666666667,0.6
983.333333333,0.6
988.0,0.6
992.666666667,0.6
997.333333333,0.6
1025.0,0.640312423743
1052.66666667,0.663324958071
1057.33333333,0.663324958071
1062.0,0.663324958071
1066.66666667,0.663324958071
1071.33333333,0.663324958071
1099.0,0.67082039325
1126.66666667,0.663324958071
1131.33333333,0.663324958071
1136.0,0.663324958071
1140.66666667,0.663324958071
1145.33333333,0.663324958071
1150.0,0.663324958071
1154.66666667,0.663324958071
1159.33333333,0.663324958071
1164.0,0.663324958071
1168.66666667,0.663324958071
1173.33333333,0.663324958071
1178.0,0.663324958071
1182.66666667,0.663324958071
1187.33333333,0.663324958071
1192.0,0.663324958071
1196.66666667,0.663324958071
1201.33333333,0.663324958071
1206.0,0.663324958071
1233.66666667,0.458257569496
1238.33333333,0.458257569496
1266.0,0.4
1270.66666667,0.4
1275.33333333,0.4
1280.0,0.4
1284.66666667,0.4
1289.33333333,0.4
1294.0,0.4
1298.66666667,0.4
1303.33333333,0.4
1308.0,0.4
1312.66666667,0.4
1317.33333333,0.4
1322.0,0.4
1326.66666667,0.4
1354.33333333,0.3
1359.0,0.3
1363.66666667,0.3
1368.33333333,0.3
1373.0,0.3
1377.66666667,0.3
1382.33333333,0.3
1410.0,0.0
1437.66666667,0.3
1465.33333333,0.4
1493.0,0.458257569496
1520.66666667,0.489897948557
1525.33333333,0.489897948557
1530.0,0.489897948557
1557.66666667,0.5
1585.33333333,0.489897948557
1613.0,0.458257569496
1640.66666667,0.4
1645.33333333,0.4
1650.0,0.4
1654.66666667,0.4
1659.33333333,0.4
1664.0,0.4
1668.66666667,0.4
1673.33333333,0.4
1701.0,0.3
1705.66666667,0.3
1710.33333333,0.3
1715.0,0.3
1719.66666667,0.3
1724.33333333,0.3
1729.0,0.3
1733.66666667,0.3
1738.33333333,0.3
1743.0,0.3
1747.66666667,0.3
1752.33333333,0.3
1757.0,0.3
1761.66666667,0.3
1766.33333333,0.3
1771.0,0.3
1775.66666667,0.3
1780.33333333,0.3
1785.0,0.3
1789.66666667,0.3
1794.33333333,0.3
1799.0,0.3
1803.66666667,0.3
1808.33333333,0.3
1813.0,0.3
1817.66666667,0.3
1822.33333333,0.3
1827.0,0.3
1831.66666667,0.3
1836.33333333,0.3
1864.0,0.0
1891.66666667,0.3
1919.33333333,0.4
1924.0,0.4
1951.66666667,0.458257569496
1979.33333333,0.489897948557
2007.0,0.5
2034.66666667,0.489897948557
2062.33333333,0.458257569496
2090.0,0.4
2117.66666667,0.538516480713
2145.33333333,0.632455532034
2150.0,0.632455532034
2177.66666667,0.7
2205.33333333,0.748331477355
2210.0,0.748331477355
2237.66666667,0.781024967591
2242.33333333,0.781024967591
2247.0,0.781024967591
2251.66666667,0.781024967591
2279.33333333,0.663324958071
2307.0,0.67082039325
2334.66666667,0.489897948557
2362.33333333,0.458257569496
2390.0,0.6
2417.66666667,0.538516480713
2422.33333333,0.538516480713
2450.0,0.632455532034
2454.66666667,0.632455532034
2482.33333333,0.7
2510.0,0.748331477355
2514.66666667,0.748331477355
2542.33333333,0.640312423743
2570.0,0.663324958071
2597.66666667,0.5
2625.33333333,0.489897948557
2653.0,0.458257569496
2657.66666667,0.458257569496
2662.33333333,0.458257569496
2667.0,0.458257569496
2671.66666667,0.458257569496
2676.33333333,0.458257569496
2681.0,0.458257569496
2708.66666667,0.4
2713.33333333,0.4
2718.0,0.4
2745.66666667,0.3
2773.33333333,0.4472135955
2801.0,0.538516480713
2805.66666667,0.538516480713
2810.33333333,0.538516480713
2838.0,0.6
2865.66666667,0.640312423743
2870.33333333,0.640312423743
2875.0,0.640312423743
2879.66666667,0.640312423743
2907.33333333,0.663324958071
2935.0,0.67082039325
2939.66666667,0.67082039325
2944.33333333,0.67082039325
2949.0,0.67082039325
2953.66666667,0.67082039325
2958.33333333,0.67082039325
2963.0,0.67082039325
2967.66666667,0.67082039325
2995.33333333,0.663324958071
3000.0,0.663324958071
3004.66666667,0.663324958071
3009.33333333,0.663324958071
3014.0,0.663324958071
3018.66666667,0.663324958071
3023.33333333,0.663324958071
3051.0,0.640312423743
3055.66666667,0.640312423743
3060.33333333,0.640312423743
3065.0,0.640312423743
3069.66666667,0.640312423743
3074.33333333,0.640312423743
